,Product Name,Prices,Description,Reviews
168,"realme C35 (Glowing Black, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 0.3MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryUnisoc Tiger T616 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
169,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹24,999",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
170,"realme 10 Pro 5G (Dark Matter, 128 GB)","₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
171,"realme 10 Pro 5G (Hyperspace, 128 GB)","₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
172,"realme 10 Pro 5G (Nebula Blue, 128 GB)","₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
173,"realme 10 Pro+ 5G (Dark Matter, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
174,"realme 10 Pro+ 5G (Hyperspace, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
175,"realme 10 Pro+ 5G (Nebula Blue, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
176,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
177,"realme 13 5G (Speed Green, 256 GB)","₹23,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
178,"realme 13 5G (Dark Purple, 256 GB)","₹23,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
179,"realme Narzo 50A Prime (Flash Blue, 64 GB)","₹8,948",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) Full HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
180,"realme C33 2023 (Night Sea, 128 GB)","₹10,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
181,"realme GT 2 (Paper Green, 256 GB)","₹28,999",12 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 888 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
182,"realme GT 2 (Paper White, 256 GB)","₹28,999",12 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 888 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
183,"realme 11 Pro+ 5G (Oasis Green, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display200MP (OIS) + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.4
184,"realme GT 2 (Steel Black, 256 GB)","₹28,999",12 GB RAM | 256 GB ROM16.81 cm (6.62 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 888 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
185,"realme X50 Pro 5G (Rust Red, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5
186,"realme 9i (Prism Blue, 128 GB)","₹14,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.5
187,"realme 9i (Prism Blue, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
188,"realme 9i (Prism Blue, 128 GB)","₹13,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.4
189,"realme 11 Pro+ 5G (Oasis Green, 256 GB)","₹29,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display200MP (OIS) + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.5
190,"realme 11 Pro+ 5G (Astral Black, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display200MP (OIS) + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
191,"realme 9i (Prism Black, 64 GB)","₹11,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium ion BatteryQualcomm Snapdragon 680 (SM6225) Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.1
192,"realme 13 Pro 5G (Monet Purple, 256 GB)","₹32,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
193,"realme C65 5G (Glowing Black, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
194,"realme C30s (Stripe Black, 32 GB)","₹6,870",2 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc SC9863A/ Unisoc SC9863A1 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
195,"realme C55 (Rainy Night, 64 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
196,"realme C55 (Sunshower, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2
197,"realme GT Neo 3 (Sprint White, 256 GB)","₹38,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryMediatek Dimensity 8100 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.2
198,"realme Narzo N53 (Feather Black, 128 GB)","₹8,750",8 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories,4.3
199,"realme Narzo N53 (Feather Gold, 64 GB)","₹7,828",4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories,4.4
200,"realme C35 (Glowing Black, 128 GB)","₹11,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 0.3MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryUnisoc Tiger T616 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
201,"realme C35 (Glowing Black, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 0.3MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryUnisoc Tiger T616 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
202,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹24,999",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
203,"realme 10 Pro 5G (Dark Matter, 128 GB)","₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
204,"realme 10 Pro 5G (Hyperspace, 128 GB)","₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
205,"realme 10 Pro 5G (Nebula Blue, 128 GB)","₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
206,"realme 10 Pro+ 5G (Dark Matter, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
207,"realme 10 Pro+ 5G (Hyperspace, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
208,"realme 10 Pro+ 5G (Nebula Blue, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.1
209,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Dimensity 1080 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
210,"realme 13 5G (Speed Green, 256 GB)","₹23,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
211,"realme 13 5G (Dark Purple, 256 GB)","₹23,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
212,"realme Narzo 50A Prime (Flash Blue, 64 GB)","₹8,948",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (6.6 inch) Full HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.5
213,"realme 9i 5G (Rocking Black, 128 GB)","₹16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryMediatek Dimensity 810 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.1
214,"realme Narzo 50 (Speed Blue, 64 GB)","₹10,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G96 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
215,"realme Narzo 50 (Speed Black, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio G96 Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
216,"realme 2 Pro (Black Sea, 128 GB)","₹17,990",8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.0 cm (6.3 inch) Full HD+ Display16MP + 2MP | 16MP Front Camera3500 mAh Li-ion BatteryQualcomm Snapdragon 660 Octa Core 1.95GHz AIE ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1
217,"Realme C30 - Locked with Airtel Prepaid (Bamboo Green, 32 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.4
218,"realme C15 Qualcomm Edition (Power Silver, 32 GB)","₹11,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 8MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryQualcomm Snapdragon 460 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
219,"realme C33 2023 (Night Sea, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 0.3MP | 5MP Front Camera5000 mAh Lithium Ion BatteryUnisoc T612 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3
220,"realme C65 5G (Speedy Red, 64 GB)","₹11,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
221,"realme X50 Pro (Moss Green, 256 GB)","₹47,999",12 GB RAM | 256 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
222,"realme 11 Pro 5G (Sunrise Beige, 256 GB)","₹24,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display100MP (OIS) + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
223,"realme Narzo 60 pro 5G (?Cosmic Black, 128 GB)","₹20,416",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display100MP Rear Camera | 2MP Front Camera5000 mAh Batteryocta -core Mediatek Dimensity 7050 processor ProcessorDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.4
224,"realme 11 Pro 5G (Sunrise Beige, 256 GB)","₹27,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display100MP (OIS) + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
225,"realme X50 Pro (Rust Red, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
226,"realme 11 Pro 5G (Astral Black, 256 GB)","₹27,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display100MP (OIS) + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3
227,"realme X50 Pro (Moss Green, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM16.36 cm (6.44 inch) Full HD+ Display64MP + 12MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh Battery5G PhoneQualcomm Snapdragon 865 Processor65W Superdart ChargeBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
228,"realme Narzo 60 Pro 5G (Mars orange, 128 GB)","₹21,225",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display100MP Rear Camera5000 mAh BatteryMrdiatek ProcessorDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.3
